"TÍTULO","TIPO DE SERVIÇO","GRUPO DE ATIVIDADE","LINHA DE AÇÃO","AVALIAÇÃO DE POLÍTICA PÚBLICA","PUBLICAÇÃO","LOCALIDADES"
"Relatório de Apuração nº 825643 - Transporte Escolar - Município de Valença do Piauí",Apuração,Outros,"Auditoria interna governamental",Sim,22/02/2023,"Valença do Piauí/PI"
"Relatório de Apuração nº 824558 - São Lourenço da Mata PE - Programa Cidade Digital",Apuração,Outros,"Auditoria interna governamental",Não,30/06/2023,"São Lourenço da Mata/PE"
"Relatório de Apuração nº 823121 - Processo de autorização de venda do Programa Farmácia Popular do Brasil - Ministério da Saúde (MS)",Apuração,Outros,"Auditoria Interna Governamental",Não,04/01/2024,"Florianópolis/SC"
"Relatório de Apuração nº 822346 - Educação - FUNDEB - Município de União",Apuração,Outros,Auditoria interna governamental,Sim,26/03/2023,"União/PI"
"Relatório de Apuração nº 822343 - Educação - PNATE - Município de União",Apuração,Outros,Auditoria interna governamental,Sim,26/03/2023,"União/PI"
"Relatório de Apuração nº 822342 - Educação - PNAE - Município de União",Apuração,Outros,Auditoria interna governamental,Sim,26/03/2023,"União/PI"
"Relatório de Apuração nº 822340 - Bloco de Custeio da Saúde no Município de União",Apuração,Outros,Auditoria interna governamental,Não,30/11/2022,"União/PI"
"Relatório de Apuração nº 822283 - Convênio 778434 - Emater/PI",Apuração,Outros,Auditoria interna governamental,Não,26/03/2023,"Teresina/PI"
"Relatório de Apuração nº 822233 - FUNDEB - Município de Dom Expedito Lopes",Apuração,Outros,Auditoria interna governamental,Sim,19/06/2023,"Dom Expedito Lopes/PI"
"Relatório de Apuração nº 822232 - PNATE - Município de Dom Expedito Lopes",Apuração,Outros,Auditoria interna governamental,Sim,19/06/2023,"Dom Expedito Lopes/PI"
"Relatório de Apuração nº 822231 - PNAE - Município de Dom Expedito Lopes",Apuração,Outros,Auditoria interna governamental,Sim,19/06/2023,"Dom Expedito Lopes/PI"
"Relatório de Apuração nº 822229 - Saúde - PAB Fixo - Município de Dom Expedito Lopes",Apuração,Outros,Auditoria interna governamental,Sim,19/06/2023,"Dom Expedito Lopes/PI"
"Relatório de Apuração nº 822228 - Saúde - Farmácia Básica - Município de Dom Expedito Lopes",Apuração,Outros,Auditoria interna governamental,Sim,19/06/2023,"Dom Expedito Lopes/PI"
"Relatório de Apuração nº 816912 - FUNDEF - Município de Avelino Lopes",Apuração,"Demandas Externas e Representações",Auditoria Interna Governamental,Não,18/08/2023,"Avelino Lopes/PI"
"Relatório de Apuração nº 202000109 - Precatórios Fundef - Sítio do Mato/BA",Apuração,"Demandas Externas e Representações",Auditoria interna governamental,Não,02/05/2023,"Sítio do Mato/BA"
"Relatório de Apuração nº 202000102 - PNAE - Salvador.BA",Apuração,"Demandas Externas e Representações",Auditoria interna governamental,Sim,28/06/2023,"Salvador/BA"
"Relatório de Apuração nº 201902802 - DESO - Esgotamento Sanitário",Apuração,"Demandas Externas e Representações",Auditoria interna governamental,Não,04/02/2022,"Aracaju/SE"
"Relatório de Apuração nº 201902383 _ PAB Fixo _ Baixa Grande. BA",Apuração,"Demandas Externas e Representações",Auditoria interna governamental,Sim,07/02/2022,"Baixa Grande/BA"
"Relatório de Apuração nº 201902366 _ PNATE _ Baixa Grande. BA",Apuração,"Demandas Externas e Representações",Auditoria interna governamental,Sim,07/02/2022,"Baixa Grande/BA"
"Relatório de Apuração nº 201901133 _Bom Jesus da Lapa/BA",Apuração,Outros,Auditoria interna governamental,Sim,30/07/2021,"Bom Jesus da Lapa/BA"
"Relatório de Apuração nº 201901132 _ FUNDEB_ Bom Jesus da Lapa/BA",Apuração,Outros,Auditoria interna governamental,Sim,30/07/2021,"Bom Jesus da Lapa/BA"
"Relatório de Apuração nº 201901131 - Programa Requalifica do Ministério da Saúde no município Bom Jesus da Lapa",Apuração,"Demandas Externas e Representações",Auditoria interna governamental,Não,21/11/2022,"Bom Jesus da Lapa/BA"
"Relatório de Apuração nº 201901121 _ Sítio do Mato. BA",Apuração,"Demandas Externas e Representações",Auditoria interna governamental,Não,19/10/2021,"Sítio do Mato/BA"
"Relatório de Apuração nº 201901028 - Pnate - Beneditinos/PI",Apuração,"Demandas Externas e Representações",Auditoria interna governamental,Não,10/03/2022,"Beneditinos/PI"
"Relatório de Apuração nº 201900957 - FUNDEB - Município de Nazaré do Piauí",Apuração,"Demandas Externas e Representações",Auditoria interna governamental,Não,01/03/2023,"Nazaré do Piauí/PI"
"Relatório de Apuração nº 201900956 - PNATE - Município de Nazaré do Piauí",Apuração,"Demandas Externas e Representações",Auditoria interna governamental,Não,01/03/2023,"Nazaré do Piauí/PI"
"Relatório de Apuração nº 201900626 - PNATE - Poço Redondo/SE",Apuração,"Demandas Externas e Representações",Auditoria interna governamental,Sim,30/07/2021,"Poço Redondo/SE"
"Relatório de Apuração nº 201900408 - Fundeb - Beneditinos/PI",Apuração,"Demandas Externas e Representações",Auditoria interna governamental,Não,10/03/2022,"Beneditinos/PI"
"Relatório de Apuração nº 201900105 - Município de Santa Terezinha/SC - Termo de Compromisso nº 08/2016",Apuração,Outros,Auditoria interna governamental,Não,19/10/2021,"Santa Terezinha/SC"
"Relatório de Apuração nº 201802011 - Apoio à Infraestrutura para a Educação Básica - Sertânia/PE",Apuração,"Demandas Externas e Representações",Auditoria interna governamental,Sim,22/11/2021,"Sertânia/PE"
"Relatório de Apuração nº 201801760 - PNAE Itabaianinha/SE",Apuração,"Demandas Externas e Representações",Auditoria interna governamental,Sim,22/11/2021,"Itabaianinha/SE"
"Relatório de Apuração nº 201801722 - TC nº 0344/2017 - Prefeitura Municipal de Guaraciaba do Norte / Ministério da Integração",Apuração,"Demandas Externas e Representações",Auditoria interna governamental,Não,18/11/2022,"Guaraciaba do Norte/CE"
"Relatório de Apuração nº 201801412 - Universidade Federal Rural de Pernambuco",Apuração,"Demandas Externas e Representações",Auditoria interna governamental,Sim,22/11/2021,"Recife/PE"
"Relatório de Apuração nº 1521825 - Auditoria em contratação de Raio X fixo digital - Secretaria de Estado da Saúde do Tocantins (SESAU/TO)",Apuração,Outros,Auditoria Interna Governamental,Sim,19/02/2024,"Tocantins"
"Relatório de Apuração nº 1504715 – Prefeitura Municipal de Dom Eliseu/PA - Recursos PNAE",Apuração,,Auditoria Interna Governamental,Não,04/04/2024,"Dom Eliseu/PA"
"Relatório de Apuração nº 1502209 – Prefeitura Municipal de Dom Eliseu/PA - Recursos repassados Ministério da Saúde",Apuração,,Auditoria Interna Governamental,Não,04/04/2024,"Dom Eliseu/PA"
"Relatório de Apuração nº 1496554 - Manutenção de habilitação de leitos de UTI pela Secretaria de Estado da Saúde do Tocantins (SESAU/TO)",Apuração,,Auditoria Interna Governamental,Não,16/04/2024,"Tocantins"
"Relatório de Apuração nº 1475463 - Processo seletivo professores Medicina Veterinária - Universidade Federal Fluminense (UFF)",Apuração,,Auditoria Interna Governamental,Não,02/05/2024,"Niterói/RJ"
"Relatório de Apuração nº 1456741 - Irregularidades em obras de recapeamento asfáltico e drenagem Contrato de Repasse 01054257-59 - Lages/SC",Apuração,Outros,Auditoria Interna Governamental,Não,04/04/2024,"Lages/SC"
"Relatório de Apuração nº 1435988 - Instalação de Placas Fotovoltaicas no IFRJ",Apuração,Outros,Auditoria Interna Governamental,Não,22/04/2024,"Rio de Janeiro"
"Relatório de Apuração nº 1413511 - Acordos de Cooperação Técnica (ACT) e Processo de doações - SPU/PA",Apuração,,Auditoria Interna Governamental,Não,22/12/2023,"Belém/PA"
"Relatório de Apuração nº 1380884 – Prefeitura Municipal de Tucurui – Contratações com recursos do Ministério da Saúde.",Apuração,,Auditoria Interna Governamental,Sim,14/12/2023,"Tucuruí/PA"
"Relatório de Apuração nº 1369548 - Termos de Fomento do Ministério da Mulher, da Família e dos Direitos Humanos (MMFDH) - Instituto Boa Vista - Recife/PE",Apuração,,Auditoria Interna Governamental,Não,26/12/2023,"Goiânia/GO, Pernambuco, Paraná, São Paulo"
"Relatório de Apuração nº 1366688 - Superintendência Regional de Administração do MGI no Estado de Sergipe – SRA/SE",Apuração,,Auditoria Interna Governamental,Não,01/03/2024,"Aracaju/SE"
"Relatório de Apuração nº 1365479 - Aplicação de recursos federais do Programa Nacional de Alimentação Escolar - PNAE - Aurora/SC",Apuração,,Auditoria Interna Governamental,Sim,26/12/2023,"Aurora/SC"
"Relatório de Apuração nº 1319428 - Contrato de prestação de serviços necessários à operação provisória de túneis na BR-381 - Superintendência Regional do DNIT/MG",Apuração,,Auditoria Interna Governamental,Não,03/04/2024,"Jaguaraçu/MG"
"Relatório de Apuração nº 1196757 - Contratação e Execução de Obras - Prefeitura Municipal de Três Corações/MG",Apuração,,Auditoria Interna Governamental,Não,17/04/2024,"Três Corações/MG"
"Relatório de Apuração nº 1189204 - Hospital Napoleão Laureano – João Pessoa/PB.",Apuração,,Auditoria Interna Governamental,Não,02/02/2024,"João Pessoa/PB"
"Relatório de Apuração nº 1154415 - Convênio SICONV nº 776593 - Ministério da Cidadania",Apuração,Outros,Auditoria interna governamental,Não,01/03/2023,"Brasília/DF"
"Relatório de Apuração nº 1142329 - Município de Coronel João Sá/BA - FNDE-FUNDEB",Apuração,,Auditoria Interna Governamental,Não,22/09/2023,"Coronel João Sá/BA"
"Relatório de Apuração nº 1140988 - Cessão de áreas e ou instalações à empresa Terminal de Regaseificação de GNL de São Paulo S.A. (TRSP) no Porto de Santos",Apuração,Auditoria interna governamental,Não,08/12/2022,"São Paulo/SP"
"Relatório de Apuração nº 1130272 - Ministério da Saúde - Município de Curaçá/BA - Aplicação de recursos do SUS",Apuração,,Auditoria Interna Governamental,Não,26/02/2024,"Curaçá/BA"
"Relatório de Apuração nº 1130270 - Transporte Escolar - Município de Curaçá/BA",Apuração,,Auditoria Interna Governamental,Sim,04/04/2024,"Curaçá/BA"
"Relatório de Apuração nº 1092265 - Contratação de empresas para fornecimento de livros didáticos mediante pagamento com recursos do Fundef (precatório) - Itapajé/CE",Apuração,,Auditoria Interna Governamental,Não,28/12/2023,"Itapajé/CE"
"Relatório de Apuração nº 1087781 - Centro de Distribuição de medicamentos e materiais hospitalares da Secretaria da Saúde do Estado do Ceará - Sesa-CE",Apuração,,Auditoria Interna Governamental,Não,04/04/2024,"Fortaleza/CE"
"Relatório de Apuração nº 1080696 - Contratos firmados entre a Prefeitura Municipal de Araçoiaba da Serra/SP e a Serclin - Serviços de Clínica Médica Ltda.",Apuração,,Auditoria interna governamental,Não,08/12/2022,"Araçoiaba da Serra/SP"
"Relatório de Apuração nº 1077583 - CREFITO-8 - PR.",Apuração,Outros,Auditoria interna governamental,Não,20/04/2022,"Curitiba/PR"
"Relatório de Apuração nº 1068605 - Telecomunicações Brasileiras S.A. (TELEBRAS) - Termo de Referência para Audiência Pública nº GMP 002/21",Apuração,Demandas Externas e Representações,Auditoria interna governamental,Não,26/01/2022,"Brasília/DF"
"Relatório de Apuração nº 1064474 - Centrais de Abastecimento de Minas Gerais S/A- CeasaMinas - Contagem/MG",Apuração,,Auditoria interna governamental,Não,29/12/2022,"Belo Horizonte/MG, Contagem/MG"
"Relatório de Apuração nº 1048240 - Fundação Universidade Federal de Sergipe (Ufs) e Fundação de Apoio à Pesquisa e Extensão de Sergipe (Fapese)",Apuração,,Auditoria Interna Governamental,Não,29/08/2023,"São Cristóvão/SE"
"Relatório de Apuração nº 1040921 - Prefeitura Municipal de Corumbá/MS",Apuração,,Auditoria interna governamental,Não,25/07/2022,"Corumbá/MS"
"Relatório de Apuração nº 1038792 - Contrato de Gestão nº 001/2018, firmado entre a Prefeitura Municipal de São Bernardo do Campo e a Fundação do ABC, em especial no tocante à contratação da empresa Sigma para serviços radiológicos",Apuração,,Auditoria interna governamental,Não,27/05/2022,"São Bernardo do Campo/SP"
"Relatório de Apuração nº 1031572 - Contratos Emergenciais nº 72/2020, 73/2020 e 76/2020, firmados entre a Prefeitura Municipal de São Vicente/SP e a Associação das Crianças Excepcionais de Nova Iguaçu - Aceni",Apuração,,Auditoria interna governamental,Não,21/03/2023,"São Vicente/SP"
"Relatório de Apuração nº 1022360 - Prefeitura Municipal de Salvador/BA - MS - Contrato de Gestão 230/2020 Hospital de Campanha Wet'n Wild Tenda 1",Apuração,,Auditoria Interna Governamental,Não,22/02/2024,"Salvador/BA"
"Relatório de Apuração nº 1014703 - Contratação da implantação de poços tubulares e controle de materiais distribuídos - CEST/MG - DNOCS",Apuração,,Auditoria interna governamental,Não,05/06/2023,"Montes Claros/MG"
"Relatório de Apuração nº 1013447 - Programa Saneamento Para Todos - Prefeitura Municipal de Coronel Fabriciano/MG",Apuração,,Auditoria interna governamental,Sim,27/01/2023,"Coronel Fabriciano/MG"
"Relatório de Apuração nº 1009376 - Locação de ambulâncias pela Prefeitura Municipal de Santos para suprimento do Serviço de Atendimento Móvel de Urgência - SAMU",Apuração,,Auditoria interna governamental,Não,10/06/2022,"Santos/SP"
"Relatório de Apuração nº 816656 - Serviços de Transporte OficIal - SEPLAD-Curitiba-PR",Avaliação,Outros,Auditoria interna governamental,Não,13/12/2021,"Curitiba/PR"
"Relatório de Apuração nº 201900461 - PNAE - Município de Santa Rosa",Apuração,Demandas Externas e Representações,Auditoria interna governamental,Não,05/03/2023,"Santa Rosa do Piauí/PI"
"Relatório de Apuração nº 201900460 - PNATE - Município de Santa Rosa",Apuração,Demandas Externas e Representações,Auditoria interna governamental,Não,01/03/2023,"Santa Rosa do Piauí/PI"
"Relatório de Apuração n° 910666 - Prefeitura Municipal de Umbaúba - Proinfância",Apuração,Outros,Auditoria interna governamental,Não,29/05/2023,"Umbaúba/SE"
"Relatório de Apuração n° 905304 - Companhia Docas do Ceará (CDC)",Apuração,Outros,Auditoria interna governamental,Não,03/12/2021,"Fortaleza/CE"
"Relatório de Apuração n° 202000105- Aplicação dos recursos dos precatórios do Fundef em Queimadas/BA",Apuração,Demandas Externas e Representações,Auditoria interna governamental,Sim,08/12/2021,"Queimadas/BA"
"Relatório de Apuração n° 202000103- Programa Nacional de Apoio ao Transporte do Escolar (PNATE) em Queimadas/BA",Apuração,Demandas Externas e Representações,Auditoria interna governamental,Sim,08/12/2021,"Queimadas/BA"
"Relatório de Apuração n° 201801760 - Apoio à Alimentação Escolar na Educação Básica (PNAE)",Apuração,Demandas Externas e Representações,Auditoria interna governamental,Sim,09/08/2021,"Itabaianinha/SE"
"Relatório de Apuração n.º836395 - Fiscalização de Entes Federados (7º FEF) - Arez/RN - Saúde e Obras.",Apuração,Fiscalização de Entes Federativos,Auditoria Interna Governamental,Não,26/10/2021,"Arês/RN"
"Relatório de Apuração n.º 987581 - Unifesp - Gestão de contratos firmados com a FapUnifesp, com enfoque nas prestações de contas",Apuração,,Auditoria interna governamental,Não,07/06/2022,"São Paulo/SP"
"Relatório de Apuração n.º 967277 - Prefeitura Municipal de São Paulo/SP - Programa Minha Casa Minha Vida - Empreendimento Residencial Espanha",Apuração,Outros,Auditoria interna governamental,Não,27/04/2022,"São Paulo/SP"
"Relatório de Apuração n.º 1010125 - Pnae - Diadema/SP",Apuração,,Auditoria interna governamental,Não,21/01/2022,"Diadema/SP"
"Relatório de Apuração n. 828265 - Departamento Nacional de Infraestrutura de Transportes no Estado do Tocantins - DNIT/TO - Avaliação de licitações e contratos",Avaliação,Outros,Auditoria interna governamental,Não,01/08/2022,"Palmas/TO"
"Relatório de Apuração n. 1433378 - Agência Especial Brasileira - Custeio de mestrado e MBA para servidores sem vínculo",Apuração,,Auditoria Interna Governamental,Não,19/02/2024,"Brasília/DF"
