TÍTULO,TIPO_DE_SERVIÇO,GRUPO_DE_ATIVIDADE,LINHA_DE_AÇÃO,AVALIAÇÃO_DE_POLÍTICA_PÚBLICA,PUBLICADO_EM,LOCALIDADES
Relatório de Avaliação nº 201901116 - PRODETUR - SETUR/SE,Avaliação,Outros,Auditoria interna governamental,Não,21/03/2022,Aracaju/SE
Publicação - Análise da ocupação de DAS e indicações na contratação de pessoal nas empresas terceirizadas.,Apuração,Auditoria interna governamental,Não,20/03/2022,Rio de Janeiro/RJ,
Relatório nº 201900959 - Terceirização da Gestão de Saúde: Secretaria Municipal de Saúde de Fortaleza/CE x Fundação Leandro Bezerra,Avaliação,Outros,Auditoria interna governamental,Não,18/03/2022,Fortaleza/CE
Relatório de Avaliação n° 1079062 - Análise Preventiva do Pregão n° 24/2021 - 1ª Superintendência Regional da Codevasf/MG,Avaliação,Outros,Auditoria interna governamental,Não,18/03/2022,Montes Claros/MG
Relatório de Avaliação n° 1125884 - Análise Preventiva do Pregão n° 53/2021 - 1ª Superintendência Regional da Codevasf/MG,Avaliação,Outros,Auditoria interna governamental,Não,16/03/2022,Montes Claros/MG
Relatório de Avaliação n° 1063873 - Análise Preventiva dos Pregões n° 16/2021 e nº 35/2021 - 1ª Superintendência Regional da Codevasf/MG,Avaliação,Outros,Auditoria interna governamental,Não,16/03/2022,Montes Claros/MG
Relatório de Avaliação n. 900907 - avaliação da contratação e da gestão dos contratos de vigilância e de limpeza para atender os campi da UFSC,Avaliação,Outros,Auditoria interna governamental,Não,16/03/2022,Florianópolis/SC
Relatório de Avaliação nº 902738 - MDR - Plano de Desenvolvimento Regional Sustentável do Xingu (PDRSX) - Exercícios de 2019 a 2021.,Avaliação,Outros,Auditoria interna governamental,Sim,15/03/2022,Brasília/DF
Relatório de Apuração nº 903663 - Superintendência de Desenvolvimento da Amazônia (Sudam),Apuração,Outros,Auditoria interna governamental,Não,15/03/2022,Belém/PA
Relatório de Avaliação n° 1052596 - Análise Preventiva do Pregão n° 320/2021 - Superintendência Regional do DNIT/MG,Avaliação,Outros,Auditoria interna governamental,Não,15/03/2022,"Belo Horizonte/MG, Teófilo Otoni/MG"
Relatório de Avaliação n° 1133410 - Análise Preventiva do Pregão n° 549/2021 - Superintendência Regional do DNIT/MG,Avaliação,Outros,Auditoria interna governamental,Não,15/03/2022,"Belo Horizonte/MG, Contagem/MG"
Gestão de Patrocínios - Sesi/TO - Tarefa 991466,Avaliação,Outros,Auditoria interna governamental,Não,14/03/2022,Palmas/TO
Relatório de Avaliação nº 906775 - Universidade Federal de Roraima (UFRR) - Terceirização de mão de obra.,Avaliação,Outros,Auditoria interna governamental,Não,14/03/2022,Boa Vista/RR
Publicação - Ibama/RR - Avaliação da atuação da Superintendência do Ibama em Roraima - Supes/RR - Prescrição de autos de infração.,Avaliação,Outros,Auditoria interna governamental,Não,14/03/2022,Boa Vista/RR
Relatório de Avaliação nº 936217 - FEMARH - Ações 21BU e 21BS,Avaliação,Outros,Auditoria interna governamental,Não,14/03/2022,Boa Vista/RR
Relatório de Consultoria nº 908770,Consultoria,Outros,Auditoria interna governamental,Não,14/03/2022,Brasília/DF
Relatório de Auditoria 937042 - Auxílio Emergencial 2021,Avaliação,Outros,Auditoria interna governamental,Não,14/03/2022,Brasília/DF
Relatorio 939731 Sebrae/BA: Avaliação dos convênios firmados com entidades que compõe o Conselho Deliberativo Estadual,Avaliação,Outros,Auditoria interna governamental,Não,14/03/2022,Salvador/BA
Publicação - Auditoria de recursos repassados pelo Fundo Nacional de Saúde para o Município de Cassilândia.,Apuração,Outros,Auditoria interna governamental,Não,14/03/2022,Cassilândia/MS
Relatório de Auditoria nº 1040279 - Avaliação das obras de construção de CIE - MODELO II no município de Senador Canedo/GO com recursos do MC.,Avaliação,Outros,Auditoria interna governamental,Sim,11/03/2022,Senador Canedo/GO
Relatório de Auditoria nº 1036988 - Avaliação das obras de construção de CIE - MODELO III no município de Anápolis/GO com recursos do MC.,Avaliação,Outros,Auditoria interna governamental,Sim,11/03/2022,Anápolis/GO
Relatório de Avaliação 201902662 - DSEI Interior Sul,Avaliação,Outros,Auditoria interna governamental,Sim,10/03/2022,Florianópolis/SC
Relatório de Avaliação nº 201902566 - Terceirização da Gestão de Saúde - HCP Hospital da Mulher do Recife,Avaliação,Outros,Auditoria interna governamental,Sim,10/03/2022,Recife/PE
Relatório de Avaliação nº 201902565 - Terceirização da Gestão de Saúde - FMSA Maria Lucinda,Avaliação,Outros,Auditoria interna governamental,Sim,10/03/2022,Recife/PE
Relatório de Avaliação nº 201413176 - Distrito Sanitário Especial Indígena - Interior Sul,Avaliação,Outros,Auditoria interna governamental,Sim,10/03/2022,Florianópolis/SC
Relatório de Avaliação nº 202000099 - FUNASA/SC,Avaliação,Outros,Auditoria interna governamental,Sim,10/03/2022,Florianópolis/SC
Relatório de Auditoria n. 201801337 - Avaliação da gestão dos Serviços Terceirizados de Vigilânciada realizada pela UFSC.,Avaliação,Outros,Auditoria interna governamental,Sim,10/03/2022,Florianópolis/SC
Relatório de Avaliação nº 201902227 _ Complexo Hospitalar e de Saúde da Universidade Federal da Bahia,Avaliação,Outros,Auditoria interna governamental,Sim,10/03/2022,Salvador/BA
Relatório de Avaliação nº 201802091 - Apuração de irregularidades apontadas pela Coordenação de Controle Interno da Universidade Federal da Paraíba (UFPB) acerca do funcionamento do Centro de Referência e Assistência a Saúde (CRAS/UFPB).,Apuração,Demandas Externas e Representações,Auditoria interna governamental,Sim,10/03/2022,João Pessoa/PB
Relatório de Avaliação dos Resultados da Gestão nº 201801243 - Universidade Federal de Viçosa,Avaliação,Outros,Auditoria interna governamental,Sim,10/03/2022,Viçosa/MG
Relatório de Avaliação nº 201902478 - Universidade Federal da Bahia,Avaliação,Outros,Auditoria interna governamental,Sim,10/03/2022,Salvador/BA
Relatório de Avaliação nº 201802034 - Estruturação da Rede de Serviços de Atenção Básica de Saúde no município de Massapê do Piauí/PI,Apuração,Outros,Auditoria interna governamental,Sim,10/03/2022,Massapê do Piauí/PI
Relatório de Auditoria Anual de Contas nº 201800623 - Universidade Federal do Sul da Bahia - UFSB,Avaliação,Avaliação da Prestação Anual de Contas,Auditoria interna governamental,Sim,10/03/2022,Itabuna/BA
Relatório de Avaliação nº 201902564 - Terceirização da Gestão de Saúde - Imip,Avaliação,Outros,Auditoria interna governamental,Sim,10/03/2022,Recife/PE
"Relatório de Auditoria Anual de Contas nº 201800572 - Instituto Federal de Educação, Ciência e Tecnologia Baiano",Avaliação,Avaliação da Prestação Anual de Contas,Auditoria interna governamental,Sim,10/03/2022,Salvador/BA
Publicação - Auditoria em recursos do Fundo Nacional de Saúde repassados ao Município de Selvíria/MS,Apuração,Outros,Auditoria interna governamental,Não,10/03/2022,Selvíria/MS
Relatório de Apuração nº 201900408 - Fundeb - Beneditinos/PI,Apuração,Demandas Externas e Representações,Auditoria interna governamental,Não,10/03/2022,Beneditinos/PI
Relatório de Apuração nº 201901028 - Pnate - Beneditinos/PI,Apuração,Demandas Externas e Representações,Auditoria interna governamental,Não,10/03/2022,Beneditinos/PI
Relatório da Avaliação nº 201902525 _ CODEVASF _ Bahia,Avaliação,Outros,Auditoria interna governamental,Sim,08/03/2022,Juazeiro/BA
Relatorio de Avaliacao n.º 849183 HFB - Análise das despesas enquadradas ao amparo da Lei n.º 13.979/2020 (COVID-19),Avaliação,Outros,Auditoria interna governamental,Não,08/03/2022,Rio de Janeiro/RJ
Relatório de Avaliação nº 907060 - Superintendência da Polícia Rodoviária Federal em Mato Grosso do Sul,Avaliação,Outros,Auditoria interna governamental,Não,08/03/2022,Mato Grosso do Sul
Relatorio de Avaliação n.º 943375 HFI - Análise preventiva do Pregão n.º 6/2021,Avaliação,Outros,Auditoria interna governamental,Não,08/03/2022,Rio de Janeiro/RJ
"Verificação do cumprimento das obrigações previstas no TAC / MPF/ CGU, BB e CEF no Distrito Federal.",Avaliação,Outros,Auditoria interna governamental,Sim,25/02/2022,Brasília/DF
Relatório de Avaliação da Segurança e Privacidade dos Aplicativos Móveis do Governo Federal,Avaliação,Outros,Auditoria interna governamental,Sim,25/02/2022,Brasília/DF
Relatório de Apuração nº 832174 - Superintendência Regional do DNIT/MG - Programa CREMA na Rodovia BR-354/MG,Apuração,Outros,Auditoria interna governamental,Não,24/02/2022,Patos de Minas/MG
Relatório de Auditoria de Avaliação n.º 837818_Guapimirim-RJ_FEF 07,Apuração,Fiscalização de Entes Federativos,Auditoria Interna Governamental,Sim,24/02/2022,Guapimirim/RJ
Relatório de Avaliação n° 963656 - SFB/Mapa: aquisição de novos sistemas de infraestrutura de alta eficiência e disponibilidade em ambientes de TI de missão crítica.,Apuração,Outros,Auditoria interna governamental,Não,23/02/2022,Brasília/DF
Relatório de Avaliação nº 201900695 _ Universidade Federal da Bahia (UFBA) _ Serviços Terceirizados,Avaliação,Outros,Auditoria interna governamental,Não,23/02/2022,Salvador/BA
Relatório de Auditoria nº 916902 - Ministério de Minas e Energia - Tarifa Social de Energia Elétrica (TSEE) - Impactos decorrentes da pandemia de Covid-19,Avaliação,Outros,Auditoria interna governamental,Sim	23/02/2022,Brasília/DF,
Relatório de Avaliação n.º 1133314 - COMPANHIA DOCAS DO PARA - Análise de Licitação número '31/2021' decorrente de alerta do Sistema Alice.,Avaliação,Outros,Auditoria interna governamental,Não,23/02/2022,Belém/PA
Relatório de Fiscalização nº 833853 - 7º Ciclo do FEF - São Luiz-RR,Apuração,Fiscalização de Entes Federativos,Auditoria Interna Governamental,Não,23/02/2022,Boa Vista/RR
"Relatório de Auditoria nº 201600016 - Secretaria de Petróleo, Gás Natural e Biocombustíveis - SPG/MME - Acordo de Cooperação Técnica BRA/99/G32",Avaliação,Avaliação dos Contratos de Recursos Externos,Auditoria interna governamental,Não,22/02/2022,São Paulo/SP
"Projeto 904242 - Verificar a execução das obras referentes ao Contrato nº 110/PR/19, na Superintendência da Companhia de Pesquisa de Recursos Minerais - CPRM de Salvador.",Avaliação,Outros,Auditoria interna governamental,Não,22/02/2022,Salvador/BA
Relatório de Fiscalização n. 201801636 - DNIT/Superintendência Regional de Mato Grosso,Avaliação,Outros,Auditoria interna governamental,Não,22/02/2022,Cuiabá/MT
Relatório de Avaliação 823688 - Avaliação de execução de convênios firmados entre a FINEP e a FAPEU.,Apuração,Outros,Auditoria interna governamental,Não,22/02/2022,Florianópolis/SC
"Relatório de Avaliação 823677 - Avaliação de execução de convênios firmados entre a CERTI e o ME, MCTI e FNDCT.",Avaliação,Outros,Auditoria interna governamental,Não,22/02/2022,Florianópolis/SC
Relatório de Apuração nº 967207 - Convênios e TC/PAC firmados entre a Funasa e a Prefeitura Municipal de Mostardas/RS,Apuração,Outros,Auditoria interna governamental,Não,22/02/2022,Porto Alegre/RS
Relatório de Auditoria nº 826437 Caixa Econômica Federal - Auditoria de Avaliação (VITEC),Avaliação,Outros,Auditoria interna governamental,Não,22/02/2022,Brasília/DF
Relatório de Avaliação nº 828589 – SERPRO - Riscos associados à eventual desestatização,Consultoria,Outros,Auditoria interna governamental,Não,18/02/2022,Brasília/DF
Relatório de Auditoria nº 831130 - Companhia Docas do Rio de Janeiro - CDRJ - Equilíbrio Econômico e Financeiro de Arrendamentos,Avaliação,Outros,Auditoria interna governamental,Não,18/02/2022,Rio de Janeiro/RJ
"Publicação - Avaliação da execução e da gestão dos recursos do PNAE no Instituto Federal de Educação, Ciência e Tecnologia do Triângulo Mineiro - IFTM",Avaliação,Outros,Auditoria interna governamental,Não,18/02/2022,Uberaba/MG
Relatório de Auditoria nº 936220 - Avaliação da aplicação dos recursos da Ação Orçamentária 21BS no Estado do Amapá.,Avaliação,Outros,Auditoria interna governamental,Não,18/02/2022,Macapá/AP
Relatório de Fiscalização 201701223 - Hospital Regional de Itapipoca,Apuração,Demandas Externas e Representações,Auditoria interna governamental,Não,18/02/2022,Itapipoca/CE
Relatório de Fiscalização 201701222 - Hospital Regional de Itapipoca,Apuração,Demandas Externas e Representações,Auditoria interna governamental,Não,18/02/2022,Itapipoca/CE
Relatório de Avaliação nº 829627 – Companhia Docas do Espírito Santo (CODESA) - Riscos associados ao processo de desestatização,Consultoria,Demandas Externas e Representações,Auditoria interna governamental,Não,17/02/2022,Vitória/ES
Relatório de Avaliação nº 201902576 - Casa da Moeda do Brasil - CMB,Avaliação,Outros,Auditoria interna governamental,Não,17/02/2022,Rio de Janeiro
"Relatório nº 816924, ARG - Gestão dos Hortomercados Humaitá e Leblon administrados pela Sureg/RJ da Conab, excercício 2020.",Avaliação,Outros,Auditoria interna governamental,Não,16/02/2022,Rio de Janeiro
Relatório de Fiscalização em Entes Federativos nº 837648 Município de Carmópolis/SE 2022,Apuração,Fiscalização de Entes Federativos,Auditoria Interna Governamental,Não,16/02/2022,Carmópolis/SE
Publicação - Análise de patrocínios concedidos pelo Conselho Nacional do Sesi no Estado do Amapá.,Apuração,Auditoria interna governamental,Não,14/02/2022,Macapá/AP,
Relatório de Avaliação_#825241_FINEP,Avaliação,Outros,Auditoria interna governamental,Não,10/02/2022,Rio de Janeiro/RJ
Relatório de Avaliação nº 907051 - Hospital Universitário da Universidade Federal da Grande Dourados - HU/UFGD,Avaliação,Outros,Auditoria interna governamental,Não,10/02/2022,Dourados/MS
Fiscalização em Entes Federativos – FEF V07 - NOVA CRIXÁS/GO,Apuração,Fiscalização de Entes Federativos,Auditoria Interna Governamental,Não,10/02/2022,Nova Crixás/GO
"Relatório de Avaliação nº 961626 - VALEC Engenharia, Construções e Ferrovias S.A - Contratação Integrada para elaboração dos projetos básico e executivo de engenharia e execução do lote 6F-A da Ferrovia de Integração Oeste Leste (FIOL).",Avaliação,Outros,Auditoria interna governamental,Não,09/02/2022,Santa Maria da Vitória/BA
Relatório de Avaliação_#825833_NUCLEP,Avaliação,Outros,Auditoria interna governamental,Não,09/02/2022,Itaguaí/RJ
Relatório de Avaliação_#825873_MAST.,Avaliação,Outros,Auditoria interna governamental,Não,09/02/2022,Rio de Janeiro/RJ
Relatório de Avaliação_#825870_ON.,Avaliação,Outros,Auditoria interna governamental,Não,09/02/2022,Rio de Janeiro/RJ
Relatório de Avaliação n. 827846 - avaliação da eficácia dos controles implementados sobre a atribuição da isenção de carência na concessão de benefícios da Previdência Social pelo INSS,Avaliação,Outros,Auditoria interna governamental,Não,09/02/2022,Brasília/DF
Relatório de Avaliação nº 949647 - PMR/PE - Defesa Civil,Avaliação,Outros,Auditoria interna governamental,Não,08/02/2022,Brasília/DF
Fiscalização em Entes Federativos – FEF V07 - São Pedro da Cipa/MT,Apuração,Fiscalização de Entes Federativos,Auditoria Interna Governamental,Não,08/02/2022,São Pedro da Cipa/MT
Relatório de Apuração nº 201902383 _ PAB Fixo _ Baixa Grande. BA,Apuração,Demandas Externas e Representações,Auditoria interna governamental,Sim,07/02/2022,Baixa Grande/BA
